City,Region,Country,AirQuality,WaterPollution,AirQuality_norm,WaterPollution_norm,AirQuality_log,WaterPollution_log,EnvScore
Aylesbury,England,united kingdom,58.33333333,25.0,0.5833333333,0.25,4.083171261567796,3.258096538021482,33.33333333
Binghamton,New York,united states of america,62.5,62.5,0.625,0.625,4.151039905898646,4.151039905898646,0.0
Dudley,England,united kingdom,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Bellevue,Washington,united states of america,94.23076923,19.44444444,0.9423076923000001,0.19444444440000003,4.556303095774927,3.017711180055375,74.78632479000001
Trujillo,La Libertad,peru,50.0,37.5,0.5,0.375,3.9318256327243257,3.6506582412937387,12.5
Kocani,Kocani Municipality,north macedonia,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Panaji,Goa,india,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Lohja,Uusimaa,finland,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Kazincbarcika,Borsod-Abauj-Zemplen County,hungary,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Jaffna,Northern Province,sri lanka,53.57142857,53.57142857,0.5357142857,0.5357142857,3.999510459525084,3.999510459525084,0.0
Lomza,Podlaskie Voivodeship,poland,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Slobozia,Ialomi?a County,romania,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Warrington,England,united kingdom,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Xiangtan,Hunan,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Harrogate,England,united kingdom,75.0,6.25,0.75,0.0625,4.330733340286331,1.9810014688665833,68.75
Rapla,Rapla County,estonia,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Fayetteville,Arkansas,united states of america,94.44444444,20.0,0.9444444444,0.2,4.55854434460147,3.044522437723423,74.44444444
El Jadida,Casablanca-Settat,morocco,15.0,65.0,0.15,0.65,2.772588722239781,4.189654742026425,-50.0
Macon,Georgia,united states of america,60.0,50.0,0.6,0.5,4.110873864173311,3.9318256327243257,10.0
Montana,Montana Province,bulgaria,20.0,50.0,0.2,0.5,3.044522437723423,3.9318256327243257,-30.0
Kuching,Sarawak,malaysia,61.9047619,61.66666667,0.6190476189999999,0.6166666667,4.141621866723202,4.137829674215031,0.238095229999999
Walvis Bay,Erongo Region,namibia,25.0,58.33333333,0.25,0.5833333333,3.258096538021482,4.083171261567796,-33.33333333
Xalapa,Veracruz,mexico,62.5,18.75,0.625,0.1875,4.151039905898646,2.9831534913471307,43.75
Cugir,Alba County,romania,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Vinkovci,Vukovar-Syrmia County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Comodoro Rivadavia,Chubut Province,argentina,85.71428571,58.33333333,0.8571428571,0.5833333333,4.462618641954761,4.083171261567796,27.380952379999997
Walla Walla,Washington,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Ibague,Tolima Department,colombia,56.61764706,79.04411765,0.5661764706000001,0.7904411765,4.053828893348798,4.382577953294838,-22.42647059
Casper,Wyoming,united states of america,100.0,33.33333333,1.0,0.33333333330000003,4.61512051684126,3.5361166994644386,66.66666667
Tivat,Tivat Municipality,montenegro,65.0,50.0,0.65,0.5,4.189654742026425,3.9318256327243257,15.0
Redmond,Washington,united states of america,87.5,33.33333333,0.875,0.33333333330000003,4.483002552013883,3.5361166994644386,54.16666667
Piura,Piura,peru,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Johor Bahru,Johor,malaysia,50.0,56.25,0.5,0.5625,3.9318256327243257,4.047427642434349,-6.25
Geelong,Victoria,australia,83.33333333,23.80952381,0.8333333333,0.23809523810000002,4.434777200019885,3.211227604049138,59.52380952
Kelowna,British Columbia,canada,79.87804878,32.43243243,0.7987804878,0.32432432429999997,4.392942449544846,3.5095264596755067,47.44561635
Aberdeen,Washington,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Rockford,Illinois,united states of america,60.71428571,60.0,0.6071428571,0.6,4.122515439119352,4.110873864173311,0.7142857099999986
Vancouver,Washington,united states of america,73.07692308,29.80769231,0.7307692308,0.2980769231,4.305104054378126,3.4277644091217834,43.26923077
Erie,Pennsylvania,united states of america,80.0,100.0,0.8,1.0,4.394449154672439,4.61512051684126,-20.0
Chelm,Lublin Voivodeship,poland,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Hollywood,Florida,united states of america,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Al Ain,Emirate of Abu Dhabi,united arab emirates,44.79166667,38.88888889,0.44791666669999997,0.38888888889999995,3.824102124128469,3.6860978111799145,5.902777780000001
Suwalki,Podlaskie Voivodeship,poland,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Tunja,Boyaca Department,colombia,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Solapur,Maharashtra,india,20.83333333,73.07692308,0.20833333329999998,0.7307692308,3.0834378538204246,4.305104054378126,-52.24358975
Reading,Pennsylvania,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Brunswick,Vermont,united states of america,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Kitwe,Copperbelt Province,zambia,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Mission,Texas,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Bauru,Sao Paulo,brazil,58.33333333,50.0,0.5833333333,0.5,4.083171261567796,3.9318256327243257,8.333333330000002
Plasencia,Extremadura,spain,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Huntington,West Virginia,united states of america,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Kingsport,Tennessee,united states of america,56.25,93.75,0.5625,0.9375,4.047427642434349,4.5512418439625355,-37.5
Bhilai,Chhattisgarh,india,34.82142857,55.68181818,0.3482142857,0.5568181818,3.5785462777468515,4.037453492289644,-20.86038961
Abeche,Ouaddai Region,chad,62.5,37.5,0.625,0.375,4.151039905898646,3.6506582412937387,25.0
Ponta Grossa,Parana,brazil,62.5,37.5,0.625,0.375,4.151039905898646,3.6506582412937387,25.0
Bhavnagar,Gujarat,india,61.36363636,61.9047619,0.6136363636000001,0.6190476189999999,4.132982354869205,4.141621866723202,-0.5411255399999959
Jhansi,Uttar Pradesh,india,47.82608696,69.73684211,0.47826086959999997,0.6973684211,3.8882647388805314,4.258966541983619,-21.91075515
Naperville,Illinois,united states of america,83.33333333,12.5,0.8333333333,0.125,4.434777200019885,2.6026896854443837,70.83333333
Gujranwala,Punjab,pakistan,18.05555556,54.41176471,0.1805555556,0.5441176471,2.9473586895030115,4.014791930594457,-36.35620915
Khulna,Khulna Division,bangladesh,45.83333333,39.28571429,0.45833333330000003,0.3928571429,3.8465952000345163,3.6959969219891833,6.547619040000001
Changwon,South Gyeongsang,south korea,31.25,75.0,0.3125,0.75,3.4735180432417816,4.330733340286331,-43.75
Bucaramanga,Santander Department,colombia,40.0,25.0,0.4,0.25,3.713572066704308,3.258096538021482,15.0
Nishinomiya,Hyogo Prefecture,japan,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Setif,Setif Province,algeria,50.0,100.0,0.5,1.0,3.9318256327243257,4.61512051684126,-50.0
Burnaby,British Columbia,canada,77.77777778,41.07142857,0.7777777777999999,0.4107142857,4.366630949224117,3.739368854002372,36.70634920999999
Clearwater,Florida,united states of america,85.71428571,35.71428571,0.8571428571,0.3571428571,4.462618641954761,3.603165935723175,50.0
Dhanbad,Jharkhand,india,20.19230769,64.13043478,0.2019230769,0.6413043478,3.0536382710225394,4.176391948107962,-43.93812709
Bani Walid,Misrata District,libya,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Tabuk,Tabuk Province,saudi arabia,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Lewes,England,united kingdom,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Wuwei,Gansu,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Traralgon,Victoria,australia,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Olaine,Olaine Municipality,latvia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Keelung,Taiwan Province,taiwan,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Bharatpur,Bagmati,nepal,87.5,12.5,0.875,0.125,4.483002552013883,2.6026896854443837,75.0
Sochaczew,Masovian Voivodeship,poland,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Bad Ischl,Upper Austria,austria,85.0,50.0,0.85,0.5,4.454347296253507,3.9318256327243257,35.0
Knysna,Western Cape,south africa,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Amstetten,Lower Austria,austria,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Vocklabruck,Upper Austria,austria,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Gaya,Bihar,india,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Simbach am Inn,Bavaria,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Clifton,New Jersey,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Jammu,Jammu and Kashmir,india,44.76744186,62.82051282,0.4476744186,0.6282051282,3.8235729619084737,4.15607465622991,-18.05307096
Hallein,Salzburg,austria,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Abensberg,Bavaria,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Bunbury,Western Australia,australia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Mittersill,Salzburg,austria,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Naples,Florida,united states of america,80.76923077,30.76923077,0.8076923077,0.3076923077,4.403901020889818,3.458498235523709,49.99999999999999
Bruck an der Mur,Styria,austria,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Traun,Upper Austria,austria,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Steyr,Upper Austria,austria,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Chiclayo,Lambayeque,peru,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Karaman,Karaman Province,turkey,20.0,0.0,0.2,0.0,3.044522437723423,0.0,20.0
Baniyas,Tartus Governorate,syria,25.0,91.66666667,0.25,0.9166666667,3.258096538021482,4.529008825058499,-66.66666667
Trowbridge,England,united kingdom,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Yongzhou,Hunan,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Aurora,Ontario,canada,50.0,37.5,0.5,0.375,3.9318256327243257,3.6506582412937387,12.5
Newport Beach,California,united states of america,93.75,25.0,0.9375,0.25,4.5512418439625355,3.258096538021482,68.75
Dhahran,Eastern Province,saudi arabia,40.625,40.625,0.40625,0.40625,3.7287009483006077,3.7287009483006077,0.0
Buchanan,Grand Bassa County,liberia,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Amravati,Maharashtra,india,36.25,59.61538462,0.3625,0.5961538462,3.6176519448255684,4.104548732472485,-23.36538462
Belgaum,Karnataka,india,46.71052632,82.43243243,0.4671052632,0.8243243243,3.865152051116717,4.42403711182878,-35.721906110000006
Lethbridge,Alberta,canada,68.75,36.36363636,0.6875,0.3636363636,4.244917420701475,3.6206979416005405,32.38636364
Contagem,Minas Gerais,brazil,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Scranton,Pennsylvania,united states of america,92.85714286,41.66666667,0.9285714286,0.41666666669999997,4.541773869459739,3.7534179753296324,51.19047619
Ipoh,Perak,malaysia,61.11111111,50.0,0.6111111111,0.5,4.12892489580099,3.9318256327243257,11.111111110000003
Abbotsford,British Columbia,canada,64.28571429,36.45833333,0.6428571429000001,0.36458333330000003,4.178773241904537,3.6232292040346867,27.82738096
Moshi,Kilimanjaro Region,tanzania,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Tanta,Gharbia Governorate,egypt,37.5,80.0,0.375,0.8,3.6506582412937387,4.394449154672439,-42.5
Turnhout,Flemish Region,belgium,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Makarska,Split-Dalmatia County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Sanandaj,Kurdistan Province,iran,3.571428571,83.33333333,0.03571428571,0.8333333333,1.5198257536506632,4.434777200019885,-79.761904759
Haridwar,Uttarakhand,india,71.875,53.125,0.71875,0.53125,4.288745644670657,3.991296186322654,18.75
Cascais,Lisbon,portugal,78.125,41.66666667,0.78125,0.41666666669999997,4.3710288804643405,3.7534179753296324,36.45833333
Tsukuba,Ibaraki Prefecture,japan,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Santarem,Santarem,portugal,95.0,50.0,0.9500000000000001,0.5,4.564348191467836,3.9318256327243257,45.0
Niagara Falls,Ontario,canada,83.33333333,43.75,0.8333333333,0.4375,4.434777200019885,3.8010914447208646,39.58333333
San Pedro Sula,Cortes Department,honduras,28.57142857,67.85714286,0.2857142857,0.6785714286,3.3868086441617464,4.232033965036781,-39.28571429
Jundiai,Sao Paulo,brazil,67.85714286,5.0,0.6785714286,0.05,4.232033965036781,1.791759469228055,62.857142859999996
Massawa,Northern Red Sea Region,eritrea,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Caldas da Rainha,Leiria,portugal,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Volta Redonda,Rio de Janeiro,brazil,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Nove Zamky,Nitra Region,slovakia,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Hajnowka,Podlaskie Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Karaikal,Puducherry,india,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Azaz,Aleppo Governorate,syria,8.333333333,50.0,0.08333333333000001,0.5,2.23359222147138,3.9318256327243257,-41.666666667
Modling,Lower Austria,austria,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Noida,Uttar Pradesh,india,11.48255814,82.63473054,0.1148255814,0.8263473054000001,2.524332321102589,4.426458870901904,-71.15217240000001
Coonoor,Tamil Nadu,india,87.5,45.0,0.875,0.45,4.483002552013883,3.828641396489095,42.5
David,Chiriqui Province,panama,80.0,30.0,0.8,0.3,4.394449154672439,3.4339872044851463,50.0
Teixeira de Freitas,Bahia,brazil,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Duluth,Georgia,united states of america,50.0,0.0,0.5,0.0,3.9318256327243257,0.0,50.0
Blacksburg,Virginia,united states of america,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Newport,New Hampshire,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Sharjah,Emirate of Sharjah,united arab emirates,54.41176471,36.76470588,0.5441176471,0.36764705880000004,4.014791930594457,3.6313749595714397,17.64705883
Rio Claro,Sao Paulo,brazil,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Valsad,Gujarat,india,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Middletown,New York,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Daqing,Heilongjiang,people's republic of china,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Abastumani,Samtskhe-Javakheti,georgia,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Witbank,Mpumalanga,south africa,16.25,98.4375,0.1625,0.984375,2.847812143477369,4.599529306098006,-82.1875
Boston,England,united kingdom,62.5,25.0,0.625,0.25,4.151039905898646,3.258096538021482,37.5
Joplin,Missouri,united states of america,79.16666667,18.75,0.7916666667,0.1875,4.384107800919286,2.9831534913471307,60.41666667
Bojnord,North Khorasan Province,iran,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Vilvoorde,Flemish Region,belgium,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Gospic,Lika-Senj County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Galle,Southern Province,sri lanka,75.0,37.5,0.75,0.375,4.330733340286331,3.6506582412937387,37.5
Sanya,Hainan,people's republic of china,70.0,0.0,0.7000000000000001,0.0,4.2626798770413155,0.0,70.0
Siedlce,Masovian Voivodeship,poland,46.42857143,50.0,0.4642857143,0.5,3.8592248198912955,3.9318256327243257,-3.571428570000002
San Juan de Pasto,Narino Department,colombia,70.0,75.0,0.7000000000000001,0.75,4.2626798770413155,4.330733340286331,-5.0
Lancaster,Pennsylvania,united states of america,66.66666667,45.0,0.6666666667,0.45,4.214593690422939,3.828641396489095,21.666666669999998
Pocatello,Idaho,united states of america,83.33333333,87.5,0.8333333333,0.875,4.434777200019885,4.483002552013883,-4.166666669999998
Novo Hamburgo,Rio Grande do Sul,brazil,87.5,0.0,0.875,0.0,4.483002552013883,0.0,87.5
Abingdon-on-Thames,England,united kingdom,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Kollam,Kerala,india,75.0,44.11764706,0.75,0.44117647060000004,4.330733340286331,3.809273457337116,30.882352939999997
Rajshahi,Rajshahi Division,bangladesh,47.22222222,30.0,0.4722222222,0.3,3.8758199567181024,3.4339872044851463,17.22222222
Brcko,Brcko District,bosnia and herzegovina,25.0,87.5,0.25,0.875,3.258096538021482,4.483002552013883,-62.5
Simi Valley,California,united states of america,82.14285714,25.0,0.8214285714,0.25,4.42056029864176,3.258096538021482,57.142857140000004
Fairfield,California,united states of america,87.5,37.5,0.875,0.375,4.483002552013883,3.6506582412937387,50.0
Prijedor,Republika Srpska,bosnia and herzegovina,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Guarapuava,Parana,brazil,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Bangor,Maine,united states of america,87.5,12.5,0.875,0.125,4.483002552013883,2.6026896854443837,75.0
Rockville,Maryland,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Mount Gambier,South Australia,australia,83.33333333,0.0,0.8333333333,0.0,4.434777200019885,0.0,83.33333333
Laramie,Wyoming,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Almada,Setubal,portugal,85.71428571,50.0,0.8571428571,0.5,4.462618641954761,3.9318256327243257,35.71428571
Armenia,Quindio Department,colombia,62.5,37.5,0.625,0.375,4.151039905898646,3.6506582412937387,25.0
Okinawa,Okinawa Prefecture,japan,80.55555556,40.0,0.8055555556,0.4,4.401284451332792,3.713572066704308,40.55555556
Nuevo Laredo,Tamaulipas State,mexico,37.5,68.75,0.375,0.6875,3.6506582412937387,4.244917420701475,-31.25
Parkersburg,West Virginia,united states of america,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Kalgoorlie,Western Australia,australia,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Muradabad,Uttar Pradesh,india,37.5,43.75,0.375,0.4375,3.6506582412937387,3.8010914447208646,-6.25
Dimitrovgrad,Haskovo Province,bulgaria,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Amol,Mazandaran Province,iran,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Velika Gorica,Zagreb County,croatia,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Schenectady,New York,united states of america,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Albury,New South Wales,australia,95.0,8.333333333,0.9500000000000001,0.08333333333000001,4.564348191467836,2.23359222147138,86.666666667
Heze,Shandong,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Maracay,Aragua,venezuela,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Vila Velha,Espirito Santo,brazil,33.33333333,41.66666667,0.33333333330000003,0.41666666669999997,3.5361166994644386,3.7534179753296324,-8.333333339999996
Quetzaltenango,Quetzaltenango Department,guatemala,29.16666667,75.0,0.2916666667,0.75,3.406737562148268,4.330733340286331,-45.83333333
Newport News,Virginia,united states of america,66.66666667,62.5,0.6666666667,0.625,4.214593690422939,4.151039905898646,4.166666669999998
Popayan,Cauca Department,colombia,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Salto,Salto Department,uruguay,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Lienz,Tyrol,austria,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Cuprija,Pomoravlje District,serbia,59.375,65.625,0.59375,0.65625,4.100575111972737,4.199079882486009,-6.25
Qena,Qena Governorate,egypt,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Inuvik,Northwest Territories,canada,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Batna,Batna Province,algeria,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Holland,Indiana,united states of america,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Launceston,Tasmania,australia,68.75,50.0,0.6875,0.5,4.244917420701475,3.9318256327243257,18.75
Shuangyashan,Heilongjiang,people's republic of china,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Adelanto,California,united states of america,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Wuhu,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Huainan,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Anqing,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Fuyang,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Lu'an,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Bozhou,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Xuancheng,Anhui,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Ganzhou,Jiangxi,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Fuzhou,Jiangxi,people's republic of china,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Shangrao,Jiangxi,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Goldsboro,North Carolina,united states of america,60.0,100.0,0.6,1.0,4.110873864173311,4.61512051684126,-40.0
Chester,Pennsylvania,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Medicine Hat,Alberta,canada,87.5,34.375,0.875,0.34375,4.483002552013883,3.5660053559634015,53.125
Athlone,Leinster,ireland,80.0,25.0,0.8,0.25,4.394449154672439,3.258096538021482,55.0
El Cajon,California,united states of america,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
George,Western Cape,south africa,93.75,12.5,0.9375,0.125,4.5512418439625355,2.6026896854443837,81.25
Dahab,South Sinai Governorate,egypt,100.0,58.33333333,1.0,0.5833333333,4.61512051684126,4.083171261567796,41.66666667
Pembroke Pines,Florida,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Adrian,Georgia,united states of america,83.33333333,87.5,0.8333333333,0.875,4.434777200019885,4.483002552013883,-4.166666669999998
Dongying,Shandong,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Escondido,California,united states of america,75.0,12.5,0.75,0.125,4.330733340286331,2.6026896854443837,62.5
Farmville,North Carolina,united states of america,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Raipur,Chhattisgarh,india,15.09433962,68.61702128,0.1509433962,0.6861702128,2.778467633775431,4.243009096061479,-53.52268166
Jining,Shandong,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Sines,Setubal,portugal,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Weihai,Shandong,people's republic of china,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Zywiec,Silesian Voivodeship,poland,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Rizhao,Shandong,people's republic of china,10.71428571,37.5,0.1071428571,0.375,2.4608090978430863,3.6506582412937387,-26.78571429
Linyi,Shandong,people's republic of china,4.166666667,87.5,0.041666666670000005,0.875,1.6422277353216075,4.483002552013883,-83.333333333
Liaocheng,Shandong,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Binzhou,Shandong,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Castelo Branco,Castelo Branco,portugal,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Jeddah,Mecca Province,saudi arabia,35.24096386,54.43037975,0.3524096386,0.5443037975,3.590190077399462,4.015127814391468,-19.18941589
Folkestone,England,united kingdom,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Gouyave,Saint John Parish,grenada,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Valledupar,Cesar Department,colombia,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Nove Mesto nad Vahom,Trencin Region,slovakia,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Heviz,Zala County,hungary,62.5,37.5,0.625,0.375,4.151039905898646,3.6506582412937387,25.0
Latacunga,Cotopaxi Province,ecuador,58.33333333,91.66666667,0.5833333333,0.9166666667,4.083171261567796,4.529008825058499,-33.333333339999996
Puerto la Cruz,Anzoategui,venezuela,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Yasuj,Kohgiluyeh and Boyer-Ahmad Province,iran,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Lukow,Lublin Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Hattiesburg,Mississippi,united states of america,82.14285714,41.66666667,0.8214285714,0.41666666669999997,4.42056029864176,3.7534179753296324,40.476190470000006
Penrith,New South Wales,australia,25.0,25.0,0.25,0.25,3.258096538021482,3.258096538021482,0.0
Whitby,Ontario,canada,86.53846154,17.30769231,0.8653846154,0.1730769231,4.472078257242314,2.9073213163359886,69.23076922999999
Ajax,Ontario,canada,87.5,38.63636364,0.875,0.3863636364,4.483002552013883,3.679746970642407,48.86363636
Pickering,Ontario,canada,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Des Plaines,Illinois,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Torreon,Coahuila,mexico,47.22222222,50.0,0.4722222222,0.5,3.8758199567181024,3.9318256327243257,-2.777777780000001
Paradise,California,united states of america,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Samokov,Sofia Province,bulgaria,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
